Pulse_Index,Point_0,Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,Point_10,Point_11,Point_12,Point_13,Point_14,Point_15,Point_16,Point_17,Point_18,Point_19,Point_20,Point_21,Point_22,Point_23,Point_24,Point_25,Point_26,Point_27,Point_28,Point_29,Point_30,Point_31,Point_32,Point_33,Point_34,Point_35,Point_36,Point_37,Point_38,Point_39,Point_40,Point_41,Point_42,Point_43,Point_44,Point_45,Point_46,Point_47,Point_48,Point_49,Point_50,Point_51,Point_52,Point_53,Point_54,Point_55,Point_56,Point_57,Point_58,Point_59,Point_60,Point_61,Point_62,Point_63,Point_64,Point_65,Point_66,Point_67,Point_68,Point_69,Point_70,Point_71,Point_72,Point_73,Point_74,Point_75,Point_76,Point_77,Point_78,Point_79,Point_80,Point_81,Point_82,Point_83,Point_84,Point_85,Point_86,Point_87,Point_88,Point_89,Point_90,Point_91,Point_92,Point_93,Point_94,Point_95,Point_96,Point_97,Point_98,Point_99,Point_100,Point_101,Point_102,Point_103,Point_104,Point_105,Point_106,Point_107,Point_108,Point_109,Point_110,Point_111,Point_112,Point_113,Point_114,Point_115,Point_116,Point_117,Point_118,Point_119,Point_120,Point_121,Point_122,Point_123,Point_124,Point_125,Point_126,Point_127,Point_128,Point_129,Point_130,Point_131,Point_132,Point_133,Point_134,Point_135,Point_136,Point_137,Point_138,Point_139,Point_140,Point_141,Point_142,Point_143,Point_144,Point_145,Point_146,Point_147,Point_148,Point_149,Point_150,Point_151,Point_152,Point_153,Point_154,Point_155,Point_156,Point_157,Point_158,Point_159,Point_160,Point_161,Point_162,Point_163,Point_164,Point_165,Point_166,Point_167,Point_168,Point_169,Point_170,Point_171,Point_172,Point_173,Point_174,Point_175,Point_176,Point_177,Point_178,Point_179,Point_180,Point_181,Point_182,Point_183,Point_184,Point_185,Point_186,Point_187,Point_188,Point_189,Point_190,Point_191,Point_192,Point_193,Point_194,Point_195,Point_196,Point_197,Point_198,Point_199,Point_200,Point_201,Point_202,Point_203,Point_204,Point_205,Point_206,Point_207,Point_208,Point_209,Point_210,Point_211,Point_212,Point_213,Point_214,Point_215,Point_216,Point_217,Point_218,Point_219,Point_220,Point_221,Point_222,Point_223,Point_224,Point_225,Point_226,Point_227,Point_228,Point_229,Point_230,Point_231,Point_232,Point_233,Point_234,Point_235,Point_236,Point_237,Point_238,Point_239,Point_240,Point_241,Point_242,Point_243,Point_244,Point_245,Point_246,Point_247,Point_248,Point_249
Pulse_21,0.54525,0.57975,0.63375,0.6895,0.745625,0.801125,0.857,0.912125,0.96675,1.02075,1.07325,1.1255,1.1755,1.22525,1.273125,1.32,1.3645,1.407125,1.449125,1.489625,1.52775,1.566125,1.602,1.6355,1.669875,1.70125,1.73125,1.759875,1.788625,1.81475,1.838625,1.863125,1.88725,1.9075,1.929375,1.948125,1.967375,1.98375,2.0015,2.0175,2.0315,2.047125,2.059875,2.07125,2.083375,2.094875,2.103625,2.113625,2.124375,2.133625,2.140375,2.149625,2.156,2.16125,2.167375,2.174375,2.17825,2.183125,2.18725,2.19225,2.195875,2.200125,2.203,2.204375,2.207375,2.211,2.212875,2.2125,2.215375,2.216125,2.21725,2.219875,2.22,2.22225,2.223,2.223,2.224625,2.224875,2.224,2.224875,2.224,2.225125,2.224125,2.225,2.223125,2.2235,2.222125,2.2215,2.222125,2.2195,2.22,2.21975,2.217,2.217625,2.217875,2.215875,2.216625,2.21425,2.213625,2.21425,2.213,2.210375,2.211125,2.21,2.207875,2.207375,2.208,2.2065,2.204125,2.204375,2.20225,2.201125,2.201625,2.201,2.198,2.197875,2.197875,2.19525,2.194375,2.19475,2.191875,2.191375,2.1915,2.190375,2.187625,2.635375,2.582,2.513125,2.446625,2.382,2.319125,2.25875,2.200375,2.14425,2.09025,2.037875,1.98775,1.938875,1.892375,1.846625,1.803375,1.761625,1.72175,1.6835,1.646875,1.61125,1.5765,1.544,1.512125,1.48175,1.452,1.42425,1.39725,1.370875,1.345375,1.321375,1.29875,1.276125,1.25425,1.233125,1.213875,1.194375,1.1755,1.15775,1.13975,1.123375,1.107,1.0915,1.076125,1.061875,1.04775,1.034,1.020375,1.0075,0.995625,0.983375,0.971375,0.9605,0.94925,0.9385,0.928625,0.918875,0.9095,0.901125,0.8915,0.883125,0.87475,0.866625,0.8585,0.850875,0.84325,0.836125,0.829125,0.82275,0.815875,0.80925,0.8035,0.79775,0.791375,0.78575,0.780125,0.77475,0.769625,0.76425,0.7595,0.75475,0.75025,0.745875,0.741125,0.736875,0.732625,0.728875,0.72525,0.722,0.718125,0.714125,0.710375,0.707125,0.70375,0.701125,0.698,0.694625,0.692125,0.689125,0.687,0.6845,0.681875,0.679125,0.676625,0.67425,0.67275,0.67,0.66775,0.66575,0.66375,0.661625,0.659875,0.65825,0.656375,0.6545,0.652875,0.65075,0.649375,0.6475,0.646375,0.644375,0.643625,0.64225,0.641125,0.639
Pulse_22,0.533375,0.56825,0.621125,0.67675,0.732125,0.78775,0.84275,0.898,0.952,1.0055,1.058,1.109625,1.159625,1.2085,1.256125,1.3035,1.347875,1.391125,1.431375,1.4725,1.511875,1.549,1.584125,1.619125,1.65375,1.685375,1.714375,1.74375,1.772875,1.799125,1.82275,1.847125,1.871375,1.893375,1.9125,1.9325,1.9525,1.96975,1.98575,2.002875,2.01775,2.030625,2.044125,2.05775,2.068625,2.081125,2.089875,2.1,2.110625,2.119375,2.12725,2.134,2.141625,2.147125,2.15275,2.16025,2.164875,2.169625,2.17525,2.178625,2.1825,2.186875,2.1895,2.192125,2.195125,2.196875,2.200625,2.20275,2.2035,2.2045,2.207125,2.20725,2.21,2.209625,2.212125,2.211,2.212625,2.212,2.2135,2.213625,2.21325,2.212125,2.21225,2.2115,2.212875,2.210875,2.212375,2.21075,2.211375,2.21075,2.208875,2.209625,2.208875,2.20825,2.206875,2.206625,2.206875,2.2075,2.204625,2.204,2.204375,2.203625,2.201375,2.201125,2.2015,2.199,2.198125,2.198375,2.19625,2.19675,2.1955,2.194125,2.1905,2.1905,2.189625,2.1895,2.18775,2.18725,2.188,2.185125,2.185375,2.183125,2.18325,2.1835,2.181125,2.624125,2.570625,2.5015,2.43375,2.3685,2.306125,2.245625,2.187875,2.1315,2.0775,2.025375,1.975125,1.926,1.87975,1.834625,1.791375,1.7495,1.70975,1.670625,1.63375,1.5985,1.564,1.53125,1.499875,1.468875,1.4405,1.412125,1.385,1.359375,1.334125,1.310125,1.287125,1.263625,1.242375,1.221875,1.20175,1.1825,1.164125,1.1465,1.128875,1.112375,1.09575,1.08075,1.065375,1.051375,1.03675,1.023625,1.0105,0.9975,0.985375,0.973375,0.961375,0.950375,0.94025,0.9295,0.919625,0.9095,0.9,0.891,0.882,0.87375,0.865,0.857,0.849125,0.84175,0.834,0.826625,0.819125,0.81275,0.806125,0.799625,0.793375,0.78725,0.781625,0.77625,0.770375,0.765625,0.760375,0.755125,0.750125,0.745875,0.741,0.73625,0.732375,0.728125,0.724125,0.71975,0.716125,0.712375,0.70875,0.705,0.701875,0.699125,0.6955,0.692125,0.689875,0.6865,0.683625,0.68075,0.67775,0.675125,0.672375,0.67025,0.668125,0.665625,0.663375,0.661125,0.658875,0.65675,0.654875,0.652875,0.651125,0.648875,0.647375,0.645625,0.644,0.642375,0.64125,0.63925,0.638,0.636125,0.635875,0.633875,0.632625,0.63125
Pulse_23,0.52675,0.5615,0.614125,0.669125,0.724,0.779625,0.8345,0.889375,0.943,0.9965,1.048875,1.1,1.150875,1.1995,1.247125,1.293,1.33725,1.37975,1.4225,1.46275,1.50075,1.5395,1.575625,1.60925,1.643,1.67375,1.705375,1.733625,1.762625,1.787875,1.813875,1.8385,1.86125,1.882375,1.904,1.92425,1.942875,1.959875,1.97675,1.994,2.009,2.022625,2.036875,2.048125,2.059875,2.072375,2.081875,2.092875,2.1015,2.1095,2.119125,2.126875,2.13275,2.14075,2.145625,2.150875,2.1565,2.162,2.16625,2.170875,2.1735,2.17725,2.182625,2.1855,2.18675,2.190625,2.192,2.193625,2.196875,2.19875,2.198875,2.200625,2.201375,2.203875,2.2035,2.2055,2.20425,2.205875,2.20625,2.205,2.206625,2.20625,2.20625,2.204375,2.20475,2.204875,2.2045,2.205375,2.20475,2.203125,2.20175,2.202375,2.200375,2.19975,2.200875,2.199,2.196875,2.197625,2.194375,2.1965,2.194125,2.194875,2.192375,2.191625,2.192125,2.19125,2.189,2.189625,2.188,2.18675,2.185375,2.186125,2.18475,2.182625,2.182875,2.180875,2.180625,2.180125,2.177875,2.178,2.17525,2.1755,2.17375,2.1725,2.173125,2.6125,2.559375,2.490375,2.42275,2.357625,2.2955,2.233875,2.17625,2.11925,2.064875,2.013,1.963,1.91375,1.867625,1.822375,1.78,1.73825,1.69825,1.66,1.623,1.587875,1.553375,1.520875,1.48925,1.458875,1.43,1.40175,1.37525,1.3485,1.324375,1.30025,1.277375,1.2545,1.23375,1.213125,1.193,1.1735,1.155,1.136875,1.119875,1.10325,1.0875,1.0715,1.057,1.04225,1.0285,1.014875,1.001625,0.989,0.976875,0.964875,0.953625,0.942375,0.932,0.921125,0.91125,0.9015,0.892,0.88225,0.87425,0.865125,0.856875,0.848375,0.84075,0.833375,0.82575,0.8185,0.811875,0.80475,0.79825,0.792,0.785875,0.780125,0.773875,0.76825,0.762625,0.75725,0.752875,0.747875,0.743,0.738375,0.73375,0.728875,0.725,0.720875,0.71625,0.71325,0.709,0.70475,0.70175,0.698,0.695,0.691125,0.6885,0.685,0.68225,0.67925,0.6765,0.673375,0.67125,0.668,0.666,0.663125,0.66075,0.658625,0.656,0.654,0.652,0.6495,0.648125,0.64575,0.64375,0.641875,0.64025,0.638375,0.6365,0.635,0.633375,0.631875,0.6305,0.629125,0.628125,0.626125,0.625375,0.624
Pulse_24,0.521,0.555375,0.608,0.6625,0.717,0.77225,0.826875,0.8815,0.935125,0.988375,1.04075,1.091875,1.142,1.19075,1.238875,1.28475,1.32875,1.37225,1.414125,1.453875,1.4925,1.529875,1.566875,1.6005,1.633875,1.667,1.696125,1.726375,1.75325,1.780625,1.804875,1.829,1.8535,1.875125,1.895875,1.914125,1.93275,1.951625,1.96875,1.985,1.999125,2.01425,2.026625,2.039625,2.052,2.064375,2.075,2.08375,2.094625,2.103375,2.111375,2.117875,2.12525,2.132125,2.138375,2.14475,2.149875,2.153875,2.1585,2.16425,2.16675,2.171625,2.17475,2.178,2.179625,2.183375,2.18575,2.186625,2.18825,2.189875,2.190875,2.193875,2.194,2.19525,2.195125,2.197125,2.19575,2.19725,2.19775,2.197125,2.1985,2.198,2.199,2.197875,2.199,2.197,2.197875,2.196625,2.197625,2.195875,2.196,2.19375,2.195125,2.192625,2.19225,2.1935,2.19225,2.1915,2.18875,2.188125,2.188875,2.187,2.187375,2.185875,2.183625,2.18375,2.181875,2.182625,2.180375,2.181,2.178875,2.179375,2.178875,2.176375,2.17575,2.17625,2.1735,2.173875,2.17175,2.172,2.17,2.17025,2.168625,2.169125,2.167375,2.605625,2.552375,2.482875,2.415625,2.350875,2.2875,2.226875,2.168875,2.112125,2.057875,2.005375,1.954875,1.906375,1.85975,1.815375,1.771625,1.73025,1.69075,1.6525,1.615625,1.580375,1.546,1.51375,1.4825,1.45175,1.423375,1.39575,1.368375,1.341875,1.317625,1.2935,1.27025,1.248125,1.227,1.20625,1.186,1.167375,1.148875,1.13075,1.113875,1.0965,1.081125,1.06525,1.05075,1.036,1.0225,1.008875,0.995875,0.983,0.971,0.958875,0.947375,0.93675,0.925875,0.915,0.90525,0.895375,0.88625,0.87725,0.868125,0.8595,0.8515,0.843125,0.835375,0.828,0.8205,0.81325,0.8065,0.799875,0.793375,0.78675,0.780625,0.775,0.769125,0.763375,0.758125,0.75275,0.74725,0.74275,0.738,0.733125,0.728375,0.723875,0.72,0.715375,0.7115,0.7075,0.70375,0.700125,0.696625,0.69325,0.68975,0.68625,0.68325,0.679875,0.677125,0.67375,0.67125,0.668375,0.666375,0.664,0.66075,0.657875,0.6555,0.652875,0.651125,0.649,0.646625,0.64425,0.642625,0.64075,0.638875,0.637375,0.635625,0.633625,0.63175,0.6305,0.629125,0.6275,0.62575,0.624125,0.62275,0.6215,0.620125,0.618875
Pulse_25,0.51725,0.55125,0.603625,0.657875,0.7125,0.76725,0.822125,0.87625,0.93,0.983,1.035,1.086,1.1365,1.186125,1.2335,1.27875,1.32375,1.366625,1.4075,1.44875,1.4875,1.524125,1.561125,1.595,1.62925,1.659875,1.691625,1.720875,1.747625,1.77525,1.799625,1.824,1.8485,1.87025,1.889875,1.911,1.9285,1.946,1.96425,1.97925,1.995625,2.0085,2.02325,2.036125,2.046625,2.058125,2.0705,2.080375,2.0895,2.09725,2.10675,2.11325,2.121875,2.127125,2.134625,2.1395,2.14575,2.1495,2.154125,2.15975,2.162,2.1675,2.171,2.172375,2.175875,2.177625,2.181125,2.18175,2.1845,2.186,2.187375,2.18725,2.188375,2.191125,2.191125,2.1925,2.191875,2.1935,2.192875,2.193375,2.19375,2.192125,2.192375,2.193125,2.1935,2.192125,2.193125,2.19125,2.191125,2.192125,2.190125,2.191125,2.189125,2.188375,2.18925,2.188875,2.18675,2.187625,2.185625,2.18575,2.1835,2.183625,2.181,2.181625,2.180125,2.179375,2.17925,2.17675,2.17575,2.176375,2.175,2.1735,2.173875,2.171875,2.1725,2.170375,2.16925,2.169,2.16825,2.168125,2.165875,2.1655,2.164375,2.1625,2.162875,2.598125,2.545,2.475125,2.407375,2.34225,2.279625,2.218875,2.160375,2.10375,2.0495,1.997125,1.947125,1.8985,1.852375,1.80725,1.76425,1.72225,1.682625,1.644625,1.607625,1.571875,1.53775,1.505,1.47375,1.443625,1.414375,1.386375,1.36,1.333875,1.3095,1.284875,1.262125,1.24,1.21875,1.19825,1.1785,1.159,1.1405,1.123125,1.105625,1.089125,1.073375,1.05775,1.042875,1.027875,1.014875,1.000875,0.988,0.975875,0.963125,0.951625,0.94025,0.9295,0.91875,0.90825,0.89875,0.888625,0.88,0.869875,0.86175,0.8525,0.845,0.8365,0.828625,0.82075,0.814,0.806875,0.80025,0.793125,0.786625,0.779875,0.774,0.76825,0.76225,0.756625,0.7515,0.746375,0.74125,0.736,0.73175,0.7265,0.722,0.717875,0.713375,0.7095,0.70525,0.70125,0.697625,0.693875,0.69025,0.686375,0.683375,0.679875,0.676875,0.673875,0.671,0.667875,0.665375,0.662375,0.659875,0.657125,0.6545,0.652,0.64975,0.6475,0.645125,0.643,0.64075,0.63875,0.636625,0.635125,0.6335,0.631375,0.629125,0.62725,0.626,0.624,0.62325,0.62125,0.619625,0.618375,0.61725,0.615375,0.614625,0.612875
Pulse_26,0.512625,0.54675,0.598625,0.652625,0.70725,0.761875,0.81625,0.870375,0.924125,0.9765,1.02875,1.08,1.129875,1.17825,1.226125,1.27275,1.317625,1.36025,1.402,1.44125,1.480125,1.51875,1.554625,1.589,1.62125,1.65325,1.684,1.713125,1.741875,1.7685,1.79325,1.81675,1.841125,1.861875,1.883625,1.902625,1.922375,1.9405,1.957375,1.972125,1.988125,2.001375,2.016375,2.028375,2.0415,2.05125,2.062125,2.073375,2.082,2.092,2.098625,2.106875,2.115375,2.122125,2.128,2.13275,2.139625,2.143625,2.149625,2.15275,2.1575,2.161625,2.165,2.166625,2.169375,2.1735,2.17525,2.176375,2.17975,2.18,2.183,2.183125,2.1855,2.185125,2.187125,2.188125,2.187125,2.189375,2.18875,2.190625,2.19025,2.18875,2.19025,2.190125,2.189875,2.188625,2.18925,2.18875,2.1875,2.18875,2.186875,2.18675,2.187375,2.18675,2.18625,2.184125,2.18475,2.183125,2.183625,2.181375,2.179875,2.17875,2.178875,2.17875,2.1765,2.177375,2.175,2.175625,2.17325,2.173,2.17325,2.172875,2.17,2.1695,2.16975,2.168875,2.16825,2.167125,2.164875,2.165375,2.1635,2.163375,2.162375,2.16,2.159625,2.59475,2.54125,2.47175,2.40375,2.338625,2.2755,2.21475,2.156125,2.100125,2.045625,1.99275,1.942875,1.8945,1.847375,1.802875,1.759125,1.718375,1.678375,1.640125,1.60325,1.568125,1.534375,1.501375,1.470125,1.44,1.41075,1.383,1.356125,1.33025,1.305625,1.282,1.25875,1.23625,1.2155,1.19525,1.175375,1.155625,1.138125,1.119625,1.103,1.086125,1.06975,1.0545,1.039875,1.025375,1.01225,0.9975,0.98525,0.9725,0.960625,0.9485,0.937,0.926125,0.9155,0.90575,0.895625,0.88525,0.876375,0.86725,0.858375,0.84975,0.84125,0.8335,0.825375,0.81775,0.811,0.804,0.797,0.790875,0.784125,0.777625,0.77175,0.765625,0.7595,0.754375,0.748625,0.74375,0.73875,0.733375,0.7285,0.72425,0.719375,0.715375,0.71075,0.706625,0.70275,0.69875,0.695,0.691125,0.687875,0.684375,0.681125,0.678375,0.674625,0.672125,0.66875,0.6655,0.662875,0.66025,0.6575,0.65475,0.652625,0.64975,0.647625,0.645375,0.64325,0.640875,0.63925,0.636625,0.634875,0.63225,0.6305,0.628625,0.627625,0.62525,0.624,0.622,0.62075,0.619,0.61775,0.616,0.615125,0.613375,0.612,0.610625
Pulse_27,0.511,0.54475,0.596875,0.651125,0.705375,0.7595,0.81375,0.868,0.92125,0.974375,1.02625,1.07775,1.127375,1.17625,1.2235,1.2695,1.314,1.35775,1.39925,1.44,1.478625,1.51675,1.5515,1.587125,1.6205,1.65125,1.681875,1.71225,1.74,1.765875,1.792875,1.8165,1.838625,1.860875,1.883,1.901875,1.92175,1.939875,1.955625,1.973125,1.986875,2.00125,2.01625,2.029125,2.040875,2.051375,2.0635,2.071875,2.081875,2.091875,2.0985,2.1065,2.114875,2.120375,2.127625,2.133125,2.13725,2.14275,2.149375,2.151875,2.156,2.16175,2.163125,2.167625,2.1705,2.17175,2.175375,2.17725,2.177625,2.181,2.182375,2.182625,2.183625,2.18625,2.1855,2.18675,2.188625,2.187375,2.188125,2.19,2.188125,2.19025,2.19,2.18775,2.188375,2.18775,2.187375,2.18875,2.186875,2.188375,2.188,2.186125,2.18675,2.184375,2.184125,2.18525,2.182875,2.182875,2.184125,2.18125,2.18075,2.18125,2.178125,2.179125,2.1765,2.177,2.175875,2.17575,2.17325,2.173375,2.17175,2.171625,2.169,2.169875,2.167375,2.168375,2.165625,2.16625,2.16575,2.164625,2.16175,2.161,2.161875,2.159125,2.15975,2.592625,2.5395,2.46975,2.402125,2.336625,2.273625,2.212875,2.153875,2.097625,2.043125,1.9905,1.94025,1.891875,1.845375,1.800375,1.757625,1.716375,1.676125,1.638375,1.601125,1.565625,1.531875,1.498625,1.46775,1.4375,1.40875,1.38025,1.3535,1.32775,1.30325,1.27925,1.25625,1.234375,1.212875,1.192375,1.172875,1.15325,1.135125,1.117375,1.100375,1.08375,1.067875,1.052375,1.0375,1.023375,1.00925,0.996375,0.983125,0.97,0.959,0.94625,0.935125,0.924625,0.91375,0.903375,0.89325,0.88375,0.8745,0.865125,0.85625,0.848,0.839625,0.831625,0.82425,0.81675,0.80925,0.801875,0.79475,0.787875,0.78225,0.7755,0.7695,0.763875,0.758125,0.75225,0.746875,0.7415,0.736875,0.7315,0.727,0.721875,0.71775,0.713125,0.709125,0.704875,0.701125,0.696875,0.693125,0.689125,0.686125,0.681875,0.67925,0.675625,0.672625,0.669875,0.667,0.663875,0.660875,0.658125,0.655375,0.653125,0.6505,0.64825,0.6455,0.643125,0.641,0.63875,0.637,0.63525,0.633125,0.63125,0.629375,0.627625,0.625375,0.623875,0.621875,0.62025,0.618875,0.6175,0.616125,0.614625,0.613125,0.611875,0.610625,0.60925
Pulse_28,0.509625,0.5435,0.595375,0.6495,0.704,0.758,0.81275,0.866875,0.92025,0.973125,1.025375,1.076125,1.126375,1.175125,1.222625,1.26925,1.31375,1.356875,1.39875,1.438,1.476625,1.515625,1.552,1.585375,1.62,1.651,1.681875,1.711875,1.73925,1.766875,1.791,1.8165,1.83975,1.86075,1.882125,1.903125,1.920625,1.93875,1.95725,1.97325,1.987125,2.00175,2.01675,2.02925,2.040375,2.053125,2.062375,2.072625,2.0835,2.0915,2.10075,2.107375,2.114875,2.122875,2.127125,2.1335,2.138625,2.1445,2.15,2.153375,2.158625,2.160875,2.165875,2.16875,2.170375,2.174875,2.177,2.177875,2.179875,2.183125,2.183125,2.185625,2.184375,2.186,2.188125,2.18725,2.18825,2.190125,2.1905,2.189625,2.191625,2.1915,2.189875,2.190375,2.192125,2.189875,2.19125,2.191,2.189375,2.188875,2.189625,2.1875,2.1885,2.186625,2.187625,2.187125,2.18475,2.18425,2.185375,2.183375,2.184125,2.183625,2.181625,2.182375,2.17975,2.179375,2.180125,2.178625,2.176125,2.17575,2.17625,2.175375,2.173,2.17225,2.172375,2.170875,2.168125,2.167875,2.167375,2.166,2.1645,2.164125,2.163,2.16375,2.1625,2.596,2.542875,2.4735,2.4055,2.340875,2.277625,2.217,2.158375,2.1015,2.047375,1.995125,1.945125,1.89625,1.849625,1.804875,1.761375,1.720375,1.679875,1.641625,1.604625,1.569375,1.535875,1.502375,1.47125,1.441,1.411875,1.384125,1.357,1.3315,1.30625,1.2825,1.25975,1.2375,1.216125,1.1955,1.175875,1.156625,1.138125,1.1205,1.103625,1.086625,1.0705,1.055625,1.040625,1.026,1.01225,0.998875,0.985875,0.973125,0.9615,0.949125,0.938,0.927125,0.91625,0.906,0.896375,0.886,0.876875,0.867625,0.858625,0.85025,0.841625,0.83425,0.82575,0.8185,0.8115,0.804375,0.797125,0.79025,0.78375,0.7775,0.7715,0.765125,0.759875,0.7545,0.74925,0.743875,0.738625,0.734,0.729,0.724125,0.719875,0.715375,0.711125,0.7065,0.703375,0.698625,0.6955,0.69175,0.68875,0.685125,0.681125,0.678,0.674875,0.671875,0.66875,0.666,0.66325,0.6605,0.658,0.655125,0.653125,0.65025,0.648625,0.645875,0.6435,0.640875,0.639125,0.636875,0.63525,0.63325,0.631375,0.629375,0.627875,0.62625,0.624375,0.623125,0.621375,0.619625,0.619625,0.616875,0.615625,0.61425,0.61325,0.611875
Pulse_29,0.512,0.545875,0.598125,0.652125,0.70625,0.761,0.815375,0.86975,0.923375,0.976375,1.02825,1.079625,1.13025,1.178875,1.227,1.272625,1.3165,1.36075,1.40225,1.44175,1.482,1.5185,1.555375,1.58925,1.62375,1.654625,1.68675,1.7155,1.74225,1.76975,1.795375,1.8215,1.8445,1.86625,1.886,1.907,1.9245,1.943875,1.96,1.976,1.991625,2.006125,2.02125,2.033,2.045875,2.05575,2.068,2.07675,2.08625,2.095625,2.10375,2.112875,2.11975,2.12675,2.1315,2.139125,2.14325,2.149875,2.152875,2.15875,2.16125,2.16675,2.1685,2.17325,2.174375,2.177875,2.1795,2.183,2.1835,2.185875,2.1885,2.190375,2.189875,2.193,2.1935,2.192875,2.1935,2.1955,2.194375,2.194375,2.195,2.196375,2.195125,2.19625,2.1945,2.195875,2.194375,2.194125,2.194875,2.19275,2.192125,2.192875,2.191375,2.190875,2.19175,2.190875,2.190625,2.1875,2.18775,2.1855,2.186,2.186875,2.185,2.185375,2.182875,2.1835,2.181,2.182,2.180625,2.178125,2.17875,2.177875,2.1755,2.175125,2.175375,2.17325,2.173875,2.172875,2.17025,2.17075,2.1675,2.166125,2.166375,2.164,2.16475,2.598625,2.545,2.47525,2.407875,2.3425,2.28,2.218875,2.160875,2.10425,2.049625,1.9975,1.947,1.89875,1.85175,1.807125,1.763375,1.722125,1.681875,1.643875,1.6075,1.571625,1.53775,1.505125,1.473875,1.443125,1.414875,1.386375,1.36,1.333875,1.3085,1.28475,1.261875,1.239625,1.218875,1.197875,1.178,1.15875,1.1405,1.1225,1.105875,1.08875,1.073,1.057875,1.042375,1.028375,1.014,1.00075,0.988375,0.975,0.96325,0.951375,0.93975,0.92875,0.918125,0.908125,0.898,0.888625,0.87875,0.869375,0.860875,0.852375,0.843125,0.835625,0.827375,0.820125,0.8135,0.80575,0.79875,0.792625,0.78575,0.779375,0.77325,0.7675,0.762,0.756125,0.750625,0.74525,0.740625,0.736,0.730625,0.726125,0.721375,0.71725,0.71275,0.7085,0.70475,0.701125,0.697375,0.69325,0.689625,0.686375,0.682875,0.679625,0.676375,0.673125,0.67025,0.66775,0.664625,0.662375,0.659375,0.65675,0.654,0.65175,0.6495,0.646875,0.64525,0.642875,0.64075,0.638625,0.6365,0.6345,0.632625,0.63125,0.629,0.627375,0.626,0.624375,0.62275,0.621375,0.6205,0.618625,0.617,0.616125,0.615,0.613875
Pulse_30,0.51325,0.547125,0.599125,0.6535,0.708,0.762125,0.816875,0.87125,0.924875,0.978125,1.03025,1.081125,1.131,1.180125,1.228375,1.274625,1.318875,1.361125,1.40275,1.444625,1.48225,1.521,1.556375,1.591375,1.62575,1.6565,1.68775,1.717625,1.74575,1.772875,1.79775,1.820875,1.844125,1.867875,1.8885,1.90725,1.92725,1.94525,1.960875,1.9785,1.99225,2.008125,2.02,2.033375,2.046875,2.05675,2.0685,2.07725,2.087875,2.096375,2.1035,2.113375,2.120625,2.126125,2.13225,2.138625,2.14525,2.148875,2.155625,2.160125,2.1625,2.166125,2.171125,2.172625,2.177,2.179125,2.1795,2.182375,2.18575,2.187,2.188125,2.19,2.1925,2.19175,2.1925,2.193125,2.195875,2.196125,2.19525,2.195625,2.19725,2.196125,2.196375,2.1975,2.196,2.197125,2.195625,2.1955,2.196875,2.196375,2.19525,2.19475,2.192875,2.19225,2.191875,2.19275,2.19175,2.19025,2.19,2.190375,2.189625,2.189375,2.188375,2.1865,2.186125,2.186625,2.184875,2.18475,2.184125,2.18125,2.180625,2.1815,2.179125,2.18,2.17925,2.17825,2.176,2.176875,2.174375,2.1735,2.17375,2.172875,2.1705,2.170125,2.16925,2.60575,2.55225,2.48275,2.41475,2.3495,2.28675,2.225875,2.16725,2.111125,2.056375,2.00425,1.95325,1.9055,1.858625,1.813625,1.77025,1.72875,1.688375,1.6505,1.614125,1.578375,1.544,1.511375,1.4795,1.449375,1.420625,1.39275,1.3655,1.3395,1.314625,1.29075,1.26775,1.245375,1.22375,1.2035,1.1835,1.1645,1.14625,1.128125,1.11075,1.094125,1.07825,1.0625,1.048,1.033125,1.0195,1.006,0.9925,0.980125,0.96775,0.955875,0.9445,0.93325,0.923125,0.912625,0.90175,0.89275,0.882625,0.874125,0.865375,0.856625,0.847875,0.8395,0.83225,0.824625,0.8175,0.81,0.803125,0.796375,0.790375,0.784,0.777375,0.7715,0.765875,0.760125,0.755375,0.750125,0.744625,0.739375,0.735125,0.730375,0.725875,0.721125,0.71675,0.713,0.708875,0.70475,0.7015,0.697375,0.694375,0.690125,0.686875,0.683625,0.68075,0.677625,0.67425,0.671625,0.668875,0.6655,0.66325,0.660875,0.65875,0.6555,0.6535,0.651,0.649375,0.647,0.644875,0.64325,0.640875,0.63875,0.63725,0.635125,0.6335,0.632,0.6305,0.62875,0.627125,0.625875,0.624125,0.622875,0.62175,0.62025,0.619,0.61775
