Pulse_Index,Point_0,Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,Point_10,Point_11,Point_12,Point_13,Point_14,Point_15,Point_16,Point_17,Point_18,Point_19,Point_20,Point_21,Point_22,Point_23,Point_24,Point_25,Point_26,Point_27,Point_28,Point_29,Point_30,Point_31,Point_32,Point_33,Point_34,Point_35,Point_36,Point_37,Point_38,Point_39,Point_40,Point_41,Point_42,Point_43,Point_44,Point_45,Point_46,Point_47,Point_48,Point_49,Point_50,Point_51,Point_52,Point_53,Point_54,Point_55,Point_56,Point_57,Point_58,Point_59,Point_60,Point_61,Point_62,Point_63,Point_64,Point_65,Point_66,Point_67,Point_68,Point_69,Point_70,Point_71,Point_72,Point_73,Point_74,Point_75,Point_76,Point_77,Point_78,Point_79,Point_80,Point_81,Point_82,Point_83,Point_84,Point_85,Point_86,Point_87,Point_88,Point_89,Point_90,Point_91,Point_92,Point_93,Point_94,Point_95,Point_96,Point_97,Point_98,Point_99,Point_100,Point_101,Point_102,Point_103,Point_104,Point_105,Point_106,Point_107,Point_108,Point_109,Point_110,Point_111,Point_112,Point_113,Point_114,Point_115,Point_116,Point_117,Point_118,Point_119,Point_120,Point_121,Point_122,Point_123,Point_124,Point_125,Point_126,Point_127,Point_128,Point_129,Point_130,Point_131,Point_132,Point_133,Point_134,Point_135,Point_136,Point_137,Point_138,Point_139,Point_140,Point_141,Point_142,Point_143,Point_144,Point_145,Point_146,Point_147,Point_148,Point_149,Point_150,Point_151,Point_152,Point_153,Point_154,Point_155,Point_156,Point_157,Point_158,Point_159,Point_160,Point_161,Point_162,Point_163,Point_164,Point_165,Point_166,Point_167,Point_168,Point_169,Point_170,Point_171,Point_172,Point_173,Point_174,Point_175,Point_176,Point_177,Point_178,Point_179,Point_180,Point_181,Point_182,Point_183,Point_184,Point_185,Point_186,Point_187,Point_188,Point_189,Point_190,Point_191,Point_192,Point_193,Point_194,Point_195,Point_196,Point_197,Point_198,Point_199,Point_200,Point_201,Point_202,Point_203,Point_204,Point_205,Point_206,Point_207,Point_208,Point_209,Point_210,Point_211,Point_212,Point_213,Point_214,Point_215,Point_216,Point_217,Point_218,Point_219,Point_220,Point_221,Point_222,Point_223,Point_224,Point_225,Point_226,Point_227,Point_228,Point_229,Point_230,Point_231,Point_232,Point_233,Point_234,Point_235,Point_236,Point_237,Point_238,Point_239,Point_240,Point_241,Point_242,Point_243,Point_244,Point_245,Point_246,Point_247,Point_248,Point_249
Pulse_21,0.945375,0.99725,1.07625,1.15725,1.23725,1.31575,1.392125,1.46575,1.53675,1.6055,1.671625,1.7345,1.794625,1.8515,1.90575,1.956625,2.005125,2.051125,2.09325,2.132875,2.168875,2.20475,2.23575,2.26675,2.295,2.3215,2.34775,2.37075,2.3905,2.410125,2.430375,2.445375,2.463125,2.477375,2.4895,2.502,2.51375,2.525625,2.534,2.543625,2.552125,2.561375,2.56825,2.574375,2.57825,2.58525,2.588375,2.594375,2.59625,2.600125,2.603875,2.604625,2.60875,2.60925,2.610875,2.611875,2.612875,2.613125,2.613625,2.613375,2.61325,2.613,2.6125,2.611625,2.61075,2.60975,2.6085,2.60725,2.6055,2.603625,2.602,2.6,2.597875,2.596,2.593875,2.5915,2.588875,2.58675,2.584,2.581375,2.578625,2.57475,2.5725,2.569625,2.568,2.564375,2.55975,2.557625,2.55475,2.551625,2.5485,2.54625,2.543,2.537875,2.535125,2.5335,2.530375,2.525125,2.522375,2.52,2.51825,2.51375,2.51025,2.509,2.503875,2.501,2.49975,2.495125,2.494,2.48925,2.488125,2.48375,2.481,2.478375,2.475625,2.47425,2.47125,2.46825,2.4655,2.463,2.458,2.4555,2.45275,2.450625,2.447875,2.926125,2.875,2.8105,2.747125,2.686,2.627625,2.571375,2.517375,2.4645,2.4135,2.365125,2.31825,2.273,2.229625,2.18825,2.148,2.110625,2.073875,2.039,2.005375,1.974,1.94375,1.914875,1.88675,1.86025,1.834625,1.8095,1.786375,1.763375,1.742125,1.72075,1.7005,1.681,1.661875,1.643875,1.625875,1.609375,1.59275,1.577125,1.561875,1.546875,1.53275,1.51875,1.5055,1.49225,1.4795,1.46775,1.456,1.44425,1.433125,1.422875,1.41275,1.402875,1.3935,1.383875,1.37475,1.36625,1.35775,1.34925,1.342125,1.334375,1.326875,1.32,1.312625,1.306125,1.299625,1.293375,1.287875,1.2815,1.276125,1.270625,1.265375,1.26025,1.255875,1.25125,1.246,1.241375,1.237375,1.233625,1.229375,1.225375,1.222,1.218125,1.215,1.211375,1.20825,1.204875,1.202,1.198625,1.196125,1.193125,1.19025,1.187875,1.18525,1.183,1.180625,1.178375,1.17625,1.174375,1.1725,1.17,1.168625,1.16675,1.16525,1.16325,1.162375,1.1605,1.159,1.158625,1.157,1.156625,1.155,1.15375,1.15325,1.152625,1.152,1.151,1.150375,1.150125,1.15,1.149625,1.14925,1.149,1.1485,1.147875
Pulse_22,0.962,1.01425,1.09375,1.17475,1.25525,1.334,1.41025,1.48425,1.55575,1.624375,1.69,1.75275,1.81275,1.869625,1.923375,1.974125,2.023,2.067625,2.109375,2.14875,2.184,2.219,2.251125,2.283125,2.311125,2.3355,2.3615,2.38275,2.4055,2.424,2.442,2.460125,2.47575,2.49,2.503375,2.51375,2.525625,2.53675,2.548,2.556875,2.565,2.57275,2.57775,2.58375,2.589625,2.595125,2.60025,2.604625,2.608125,2.611375,2.614,2.61825,2.62,2.621625,2.620875,2.62225,2.623375,2.62375,2.6245,2.62575,2.62575,2.62525,2.6245,2.622125,2.621375,2.6205,2.62125,2.619375,2.618375,2.615125,2.614,2.613125,2.61125,2.60875,2.604625,2.602875,2.602125,2.599,2.595,2.592375,2.591625,2.58675,2.584,2.581625,2.58025,2.5775,2.573125,2.569875,2.567125,2.56425,2.561375,2.5585,2.55525,2.55325,2.55,2.546625,2.543125,2.539875,2.53475,2.531875,2.528875,2.525875,2.524375,2.519625,2.518375,2.513375,2.51025,2.50875,2.50375,2.501375,2.499625,2.49525,2.493875,2.49075,2.486125,2.483625,2.48225,2.477625,2.476875,2.4725,2.46975,2.4685,2.466,2.463125,2.458375,2.939375,2.888875,2.824125,2.761,2.70025,2.642125,2.58575,2.53125,2.4785,2.428,2.379,2.332125,2.286625,2.24325,2.201375,2.161875,2.123875,2.086625,2.0525,2.019125,1.987,1.956875,1.9275,1.899,1.87275,1.847625,1.822375,1.79875,1.77625,1.754375,1.733125,1.712875,1.693625,1.674875,1.656375,1.639125,1.622375,1.60525,1.59,1.574875,1.559625,1.545375,1.53175,1.51875,1.505875,1.49275,1.480625,1.469125,1.4575,1.446875,1.43625,1.426125,1.416375,1.406125,1.396625,1.387875,1.3795,1.3705,1.36275,1.355,1.347625,1.340625,1.333125,1.326375,1.31975,1.31325,1.306875,1.300875,1.2955,1.29,1.284,1.27925,1.274,1.269,1.2645,1.259875,1.255625,1.251,1.246875,1.24275,1.239,1.235375,1.231375,1.2275,1.2245,1.2205,1.21775,1.215,1.2125,1.209125,1.206125,1.203375,1.201125,1.198375,1.196125,1.193625,1.191625,1.189375,1.18725,1.185875,1.184,1.182125,1.1805,1.178875,1.177625,1.17575,1.17425,1.17325,1.172125,1.171,1.17,1.169,1.167875,1.167125,1.166125,1.16575,1.164625,1.16425,1.1635,1.16325,1.16275,1.1625,1.162125,1.161875,1.161625
Pulse_23,0.973,1.02525,1.10525,1.187125,1.267875,1.346875,1.42325,1.497375,1.568875,1.63725,1.703125,1.766,1.82575,1.88225,1.936625,1.987375,2.035125,2.080875,2.12225,2.16225,2.19675,2.232875,2.263125,2.29325,2.323,2.349,2.37175,2.39575,2.41525,2.43475,2.454375,2.46975,2.486625,2.499375,2.512875,2.527125,2.538375,2.547,2.556875,2.567375,2.573875,2.581875,2.59025,2.59625,2.599875,2.60525,2.610375,2.615875,2.61775,2.62125,2.625375,2.627875,2.62825,2.63175,2.63275,2.63225,2.6335,2.63575,2.635625,2.63425,2.63425,2.635625,2.635,2.634125,2.632875,2.63025,2.6295,2.62825,2.626875,2.62575,2.62525,2.622125,2.6215,2.617875,2.6175,2.615125,2.610875,2.609,2.608,2.603875,2.602625,2.597625,2.595375,2.59425,2.5915,2.5865,2.58375,2.5825,2.5775,2.57475,2.5735,2.5685,2.56575,2.56375,2.558875,2.556,2.554625,2.5515,2.548,2.544875,2.5415,2.5385,2.533125,2.530375,2.528,2.525125,2.52375,2.520625,2.51575,2.513,2.511625,2.50675,2.504,2.502875,2.5,2.495375,2.49225,2.490125,2.488625,2.4855,2.481,2.478375,2.47575,2.473125,2.47225,2.95175,2.901375,2.83675,2.773625,2.71325,2.655375,2.598875,2.54475,2.49225,2.441625,2.392875,2.34575,2.30075,2.257125,2.21575,2.176125,2.13725,2.100875,2.065875,2.0325,2.001,1.970125,1.940875,1.913375,1.886625,1.86075,1.83625,1.812375,1.7895,1.768,1.74675,1.726625,1.70675,1.688,1.66975,1.652375,1.6355,1.61875,1.60275,1.587625,1.57325,1.55875,1.544875,1.53125,1.5185,1.506125,1.494375,1.482,1.470875,1.46025,1.44925,1.439125,1.42925,1.419625,1.4105,1.4015,1.39275,1.384375,1.3765,1.3685,1.361,1.35375,1.34625,1.340375,1.333125,1.326875,1.321125,1.31525,1.308,1.303625,1.298,1.293375,1.288125,1.283375,1.27875,1.27425,1.269625,1.2655,1.2615,1.257375,1.253375,1.249875,1.246375,1.243,1.23975,1.237125,1.2335,1.23075,1.227625,1.225125,1.222,1.219,1.21675,1.21425,1.21225,1.210375,1.207875,1.206125,1.20325,1.201375,1.2,1.197875,1.1965,1.1945,1.19325,1.191875,1.1905,1.189,1.188,1.18675,1.186125,1.1845,1.184125,1.182875,1.18275,1.181875,1.18075,1.180625,1.1795,1.179125,1.17875,1.178375,1.177875,1.17775,1.17725
Pulse_24,0.98725,1.0395,1.119875,1.2015,1.282875,1.361625,1.43825,1.51225,1.583375,1.65175,1.71725,1.779875,1.839,1.896125,1.949125,1.99975,2.047125,2.0915,2.13375,2.173,2.2095,2.24375,2.276,2.30625,2.334,2.36025,2.3845,2.406875,2.427875,2.447375,2.46525,2.48225,2.497375,2.511875,2.525,2.5375,2.549,2.55925,2.568875,2.577625,2.586,2.5935,2.60025,2.60675,2.6125,2.617375,2.62225,2.6265,2.630125,2.6335,2.6365,2.63875,2.641,2.6425,2.643875,2.645,2.64575,2.646375,2.646625,2.64675,2.646375,2.646125,2.645375,2.645125,2.644,2.643125,2.641375,2.64025,2.63875,2.637125,2.635375,2.633625,2.631625,2.62975,2.627375,2.625125,2.622625,2.620375,2.617875,2.615125,2.612125,2.6095,2.606875,2.603875,2.60075,2.59775,2.5945,2.5915,2.58825,2.58525,2.582125,2.578625,2.575625,2.5725,2.56925,2.566125,2.562875,2.559625,2.5565,2.55325,2.55,2.54675,2.5435,2.5405,2.537375,2.534375,2.531,2.527875,2.525,2.52175,2.5185,2.515625,2.51275,2.509875,2.506875,2.504125,2.501,2.498125,2.4955,2.492625,2.489625,2.486875,2.484375,2.48175,2.478875,2.962875,2.912,2.8475,2.78475,2.723875,2.6655,2.609375,2.554375,2.5015,2.450875,2.401625,2.353875,2.308125,2.264625,2.222375,2.18225,2.144125,2.107375,2.072,2.038125,2.006,1.974875,1.946125,1.918,1.891,1.865125,1.841125,1.816625,1.7945,1.772875,1.751,1.730875,1.71125,1.692125,1.673875,1.6565,1.639375,1.623125,1.607125,1.591625,1.57725,1.562375,1.54875,1.53575,1.5225,1.50975,1.49775,1.486,1.475,1.464375,1.453625,1.4435,1.433,1.42425,1.4145,1.4055,1.396875,1.38875,1.38075,1.372875,1.36575,1.358375,1.3515,1.34475,1.33775,1.3315,1.325375,1.32,1.314,1.308625,1.30325,1.298125,1.293,1.288375,1.28375,1.279125,1.274375,1.27025,1.266375,1.26225,1.258625,1.254875,1.25125,1.248125,1.24475,1.241375,1.23825,1.235375,1.232625,1.22975,1.227125,1.224625,1.222375,1.22,1.218125,1.215625,1.2135,1.211625,1.209125,1.2075,1.2055,1.2035,1.20225,1.200625,1.198875,1.197625,1.19625,1.19525,1.193875,1.1925,1.191125,1.190625,1.189625,1.189,1.188,1.186875,1.186875,1.18575,1.185,1.18475,1.183875,1.18375,1.1835,1.18325,1.18275
Pulse_25,0.991625,1.043875,1.12475,1.207,1.287625,1.36625,1.442875,1.51675,1.588125,1.6565,1.7215,1.784125,1.843125,1.89975,1.953125,2.003375,2.050875,2.095125,2.137,2.176125,2.212625,2.246625,2.279,2.308875,2.33625,2.362,2.3865,2.40875,2.43,2.449375,2.467,2.484,2.499625,2.514,2.52775,2.539625,2.5515,2.562125,2.571625,2.5805,2.58875,2.5965,2.603625,2.60975,2.6155,2.620875,2.625375,2.629625,2.633125,2.63675,2.639375,2.64175,2.643625,2.645375,2.646875,2.64825,2.64925,2.64975,2.65,2.65025,2.649875,2.64975,2.649375,2.648375,2.647875,2.64675,2.64575,2.644,2.64275,2.641125,2.63925,2.637625,2.635625,2.633375,2.631,2.629,2.62625,2.624,2.621375,2.61875,2.616,2.613125,2.61,2.60725,2.604375,2.60125,2.598,2.595,2.591625,2.58875,2.5855,2.582125,2.579,2.575625,2.5725,2.569375,2.565875,2.56275,2.560125,2.5585,2.555,2.55175,2.54825,2.544875,2.541,2.537625,2.5345,2.531125,2.52775,2.524875,2.521625,2.518375,2.51525,2.51175,2.50925,2.50625,2.503375,2.500375,2.4975,2.495,2.49175,2.489125,2.486375,2.483625,2.480875,2.963125,2.91275,2.8485,2.78575,2.725125,2.6665,2.6105,2.55625,2.503875,2.452625,2.40325,2.355875,2.310875,2.26625,2.22525,2.185,2.14575,2.1095,2.073625,2.04025,2.0075,1.977,1.947875,1.919625,1.892625,1.866625,1.84225,1.8185,1.795375,1.77325,1.752125,1.731875,1.7125,1.693625,1.675125,1.657375,1.640375,1.62475,1.609125,1.593125,1.57875,1.56425,1.550375,1.53725,1.524125,1.512,1.5,1.488625,1.477,1.46625,1.455625,1.44525,1.435375,1.42625,1.41725,1.4085,1.3995,1.391,1.3835,1.376125,1.368,1.361,1.354,1.3475,1.340875,1.334875,1.328375,1.323,1.317375,1.312,1.306375,1.301625,1.2965,1.291875,1.287375,1.282875,1.278375,1.274875,1.271,1.26675,1.263,1.2595,1.256,1.2525,1.249,1.2465,1.243375,1.24025,1.237375,1.235125,1.23175,1.2295,1.227125,1.224875,1.2225,1.220125,1.218125,1.215375,1.214,1.212,1.2095,1.208375,1.2065,1.205,1.20375,1.20275,1.201125,1.2,1.19875,1.1975,1.1965,1.19575,1.194625,1.193875,1.192875,1.193,1.191875,1.191375,1.190625,1.19025,1.18975,1.1895,1.189,1.189125,1.1885
Pulse_26,0.99575,1.0485,1.129375,1.212,1.29275,1.372,1.449125,1.523125,1.5945,1.663625,1.729,1.7915,1.851,1.907125,1.96025,2.010625,2.058,2.102375,2.144125,2.18325,2.21975,2.25425,2.286,2.31575,2.3435,2.369625,2.3935,2.415875,2.436875,2.45625,2.474,2.491125,2.506125,2.520375,2.53375,2.54625,2.557375,2.567625,2.577375,2.586375,2.594625,2.602125,2.608875,2.615375,2.621125,2.6265,2.631125,2.635625,2.639375,2.642875,2.645625,2.6485,2.650625,2.652625,2.654125,2.6555,2.656125,2.656875,2.6575,2.65875,2.659875,2.65925,2.658625,2.6575,2.65675,2.6555,2.654375,2.6525,2.65125,2.649625,2.64775,2.646,2.644,2.641875,2.639625,2.63775,2.63525,2.632875,2.63025,2.627875,2.62525,2.62275,2.620125,2.61725,2.614375,2.61175,2.609,2.606,2.602875,2.6,2.597,2.59425,2.591125,2.58775,2.58525,2.582,2.578875,2.575875,2.57275,2.569625,2.56675,2.5635,2.5605,2.557375,2.554,2.551375,2.548125,2.545,2.54075,2.53825,2.5355,2.534,2.52975,2.528625,2.525375,2.523125,2.518875,2.51775,2.513625,2.512,2.508,2.50675,2.502625,2.50175,2.49925,2.9845,2.93475,2.870125,2.80775,2.747375,2.689,2.633,2.579,2.52625,2.475625,2.426125,2.379,2.333,2.289125,2.24725,2.207,2.1685,2.131125,2.096125,2.0625,2.03025,2,1.970125,1.94175,1.91475,1.889,1.863875,1.840125,1.81725,1.794625,1.773625,1.75325,1.733375,1.715,1.696625,1.67875,1.66175,1.644875,1.629375,1.6135,1.599,1.58475,1.571,1.558,1.544625,1.5325,1.520625,1.50875,1.496875,1.486625,1.476,1.466,1.45625,1.446875,1.437375,1.428875,1.41975,1.41175,1.403625,1.39625,1.38875,1.381375,1.37475,1.367375,1.36125,1.354875,1.34925,1.343125,1.336875,1.331625,1.3265,1.321625,1.316375,1.3115,1.307,1.302625,1.298375,1.294,1.28975,1.28625,1.282125,1.278875,1.275375,1.272125,1.268625,1.26525,1.26225,1.25975,1.256625,1.25375,1.251125,1.248125,1.245375,1.24325,1.240875,1.238625,1.236375,1.234375,1.23275,1.23125,1.229,1.22725,1.226125,1.224125,1.2225,1.221375,1.219875,1.21875,1.21725,1.216375,1.214875,1.214125,1.21325,1.211875,1.211375,1.21025,1.210125,1.209125,1.208625,1.20775,1.207375,1.20725,1.206875,1.206375,1.206125
Pulse_27,1.010625,1.063625,1.145,1.22825,1.309375,1.389,1.466,1.54075,1.612,1.680875,1.746125,1.808625,1.86775,1.924,1.979,2.028875,2.075375,2.11925,2.160125,2.19875,2.235125,2.267375,2.30025,2.329625,2.35725,2.382625,2.406625,2.427125,2.44775,2.467125,2.4865,2.50275,2.516625,2.53225,2.54425,2.558125,2.5675,2.57875,2.589375,2.596875,2.605125,2.6135,2.6205,2.62775,2.633375,2.638875,2.641625,2.647625,2.650625,2.65475,2.658625,2.659,2.66275,2.665,2.6645,2.666375,2.667625,2.669125,2.669625,2.6705,2.67025,2.67,2.669625,2.669125,2.66875,2.668375,2.667875,2.666875,2.665875,2.664625,2.663125,2.6615,2.660125,2.658625,2.656625,2.654625,2.651625,2.64925,2.646875,2.6445,2.641875,2.6395,2.637125,2.6345,2.631375,2.628875,2.626125,2.623125,2.62,2.616625,2.6135,2.6105,2.607375,2.603875,2.5995,2.596,2.59225,2.589125,2.586125,2.58275,2.579,2.5755,2.571125,2.56775,2.564625,2.5615,2.55825,2.55425,2.550375,2.546875,2.5435,2.540375,2.53675,2.533625,2.529625,2.525875,2.52225,2.518875,2.51575,2.512125,2.508625,2.5055,2.50225,2.499,2.49575,2.980375,2.928875,2.86225,2.798,2.73525,2.67475,2.61625,2.5595,2.504625,2.4515,2.39975,2.35025,2.302,2.255875,2.2105,2.167125,2.125375,2.084625,2.0455,2.006875,1.970625,1.935125,1.90075,1.86775,1.83575,1.80525,1.775,1.746875,1.71875,1.691875,1.66625,1.640875,1.616625,1.592875,1.5705,1.548625,1.527125,1.5065,1.486625,1.467875,1.449625,1.43125,1.413875,1.3975,1.380625,1.365125,1.3495,1.335125,1.3205,1.30675,1.293,1.279625,1.26675,1.254625,1.242125,1.230875,1.2195,1.2085,1.1975,1.18675,1.176875,1.166875,1.1575,1.14825,1.138875,1.13075,1.12175,1.113375,1.105125,1.09775,1.09,1.08275,1.07525,1.068625,1.061375,1.05525,1.0485,1.042,1.035875,1.029875,1.024125,1.018625,1.01325,1.0075,1.002125,0.997625,0.992625,0.987125,0.98275,0.97825,0.973875,0.969375,0.965875,0.9615,0.957,0.95375,0.95025,0.947,0.9435,0.93975,0.93625,0.93325,0.93025,0.926875,0.92375,0.920875,0.91825,0.916,0.913125,0.90975,0.907875,0.905375,0.90325,0.90075,0.898375,0.8965,0.89375,0.8925,0.89025,0.8885,0.886625,0.884625,0.883125,0.881125,0.88
Pulse_28,0.737375,0.779625,0.845125,0.91175,0.978125,1.04325,1.1075,1.17,1.23175,1.2915,1.35075,1.405625,1.4605,1.513625,1.563125,1.613625,1.65925,1.705375,1.748625,1.789125,1.82825,1.865875,1.9025,1.935125,1.96875,1.99975,2.027375,2.05675,2.083,2.107875,2.13125,2.1525,2.17425,2.194375,2.213625,2.231625,2.2485,2.265125,2.2795,2.292,2.30575,2.318125,2.33075,2.34,2.350125,2.361,2.368375,2.377875,2.3855,2.392375,2.39825,2.402625,2.40875,2.414,2.417875,2.42175,2.426875,2.43025,2.431875,2.435625,2.43625,2.440125,2.44,2.441875,2.443375,2.44525,2.444125,2.445125,2.446875,2.446625,2.44475,2.445625,2.4435,2.44425,2.4425,2.442375,2.440875,2.43825,2.438,2.436625,2.434625,2.432875,2.431,2.42875,2.4265,2.424875,2.422875,2.4205,2.418125,2.415875,2.4135,2.41125,2.409,2.406625,2.403125,2.400875,2.39825,2.39575,2.393375,2.391125,2.388375,2.386125,2.383625,2.381,2.378,2.3755,2.37275,2.369875,2.3675,2.365,2.36175,2.35925,2.3575,2.354625,2.3515,2.349375,2.3465,2.34425,2.342,2.339125,2.33675,2.334625,2.331625,2.3295,2.326625,2.777625,2.724125,2.65475,2.587375,2.522875,2.4605,2.399375,2.34125,2.284375,2.23025,2.17775,2.127125,2.07875,2.031875,1.98625,1.943,1.900375,1.86,1.821,1.7835,1.747625,1.712875,1.678875,1.64675,1.615125,1.585375,1.5565,1.528625,1.501875,1.47575,1.450375,1.426875,1.40375,1.381875,1.359875,1.338875,1.318875,1.299625,1.280625,1.2625,1.245125,1.2285,1.212125,1.19625,1.18125,1.166625,1.152375,1.138375,1.125125,1.112125,1.09975,1.087625,1.075375,1.06425,1.05325,1.042125,1.032,1.021875,1.011875,1.002625,0.99325,0.984875,0.976125,0.967875,0.959375,0.9525,0.944625,0.93675,0.929625,0.922375,0.916,0.90925,0.90275,0.896875,0.890875,0.88475,0.879625,0.87375,0.868375,0.863125,0.857625,0.853375,0.848625,0.844375,0.83925,0.835625,0.83075,0.82675,0.82275,0.81925,0.815,0.811,0.807875,0.80425,0.800875,0.797875,0.79525,0.791625,0.78875,0.785875,0.783,0.780625,0.778125,0.7755,0.77275,0.77075,0.768375,0.76575,0.764125,0.762125,0.7595,0.757875,0.755875,0.75375,0.752125,0.75025,0.74875,0.747,0.74575,0.74375,0.742375,0.7405,0.7395,0.7385,0.736625
Pulse_29,0.6185,0.656875,0.71525,0.7755,0.83575,0.896,0.95525,1.013875,1.071875,1.1285,1.184,1.237875,1.291,1.342625,1.391625,1.438875,1.483875,1.529125,1.570875,1.61275,1.651125,1.689625,1.724875,1.75925,1.79225,1.8245,1.853125,1.882,1.90875,1.934125,1.958125,1.982375,2.002625,2.023375,2.044375,2.062875,2.080625,2.095375,2.111125,2.126375,2.14125,2.153625,2.165625,2.1775,2.186625,2.1985,2.20675,2.215625,2.224625,2.230625,2.239,2.2455,2.251,2.25575,2.262375,2.265375,2.2705,2.2745,2.278,2.2815,2.284375,2.28725,2.28975,2.29175,2.2935,2.29475,2.29625,2.297375,2.297125,2.298625,2.300375,2.29925,2.3,2.29975,2.299625,2.30075,2.2995,2.29875,2.298125,2.299,2.29675,2.297,2.29575,2.29375,2.294125,2.291875,2.291,2.29075,2.289125,2.287875,2.2865,2.285,2.281625,2.281,2.281,2.2785,2.27825,2.276375,2.27425,2.272375,2.26975,2.268625,2.266625,2.266125,2.2635,2.2625,2.260375,2.259,2.257625,2.254,2.253,2.251625,2.25,2.24825,2.248125,2.245875,2.242875,2.241,2.24125,2.24025,2.237875,2.238,2.236375,2.23375,2.233125,2.666625,2.61275,2.542375,2.474875,2.409625,2.346375,2.285625,2.227125,2.1705,2.1165,2.06425,2.013375,1.964875,1.918125,1.87325,1.829875,1.787875,1.748375,1.7095,1.6725,1.637625,1.60325,1.569875,1.538625,1.508125,1.478625,1.45075,1.423875,1.3975,1.372125,1.348,1.32525,1.302625,1.2815,1.259875,1.24,1.22025,1.20175,1.1835,1.166625,1.149375,1.1335,1.11775,1.103,1.08825,1.0745,1.06,1.04725,1.034625,1.02225,1.01,0.998625,0.98775,0.97675,0.966125,0.9565,0.946875,0.937125,0.92725,0.918875,0.909625,0.901625,0.893375,0.885625,0.87775,0.8705,0.863375,0.856375,0.849125,0.843,0.83675,0.83125,0.82475,0.819125,0.8135,0.807625,0.802375,0.797375,0.792,0.787375,0.7825,0.778375,0.773625,0.7695,0.76525,0.76125,0.7575,0.7535,0.74975,0.746125,0.742875,0.7395,0.73625,0.73325,0.730125,0.727375,0.724,0.72125,0.718625,0.715625,0.71325,0.71125,0.709,0.706375,0.704,0.7015,0.699625,0.69775,0.6955,0.693625,0.691625,0.69025,0.688,0.6865,0.684875,0.683625,0.68125,0.68,0.679125,0.677,0.675875,0.674875,0.673375,0.67225,0.67075
Pulse_30,0.563625,0.599625,0.655125,0.712,0.76925,0.82675,0.883875,0.94025,0.996375,1.051375,1.10525,1.15825,1.209875,1.26075,1.308875,1.355875,1.4015,1.445375,1.48675,1.5285,1.566625,1.60475,1.641,1.676,1.708625,1.739625,1.770125,1.7975,1.825,1.851125,1.875875,1.8995,1.92175,1.94275,1.962875,1.982625,2.00025,2.016,2.032875,2.04675,2.061,2.07475,2.088125,2.1,2.111,2.120875,2.128625,2.13825,2.1475,2.15525,2.1605,2.167875,2.17575,2.18175,2.186,2.191375,2.196875,2.20125,2.20325,2.20775,2.211375,2.213,2.216375,2.219125,2.222125,2.223875,2.225125,2.226625,2.227875,2.2275,2.229625,2.2315,2.230625,2.231625,2.23225,2.232875,2.23275,2.233625,2.23375,2.23325,2.232625,2.2305,2.231625,2.230125,2.230875,2.23025,2.227375,2.22775,2.22625,2.225375,2.225125,2.22275,2.22275,2.220125,2.221,2.2195,2.21825,2.216875,2.214875,2.2135,2.211875,2.21275,2.21025,2.2105,2.208,2.20725,2.206625,2.205625,2.204375,2.2035,2.202375,2.2025,2.20125,2.19975,2.1975,2.1965,2.1955,2.194625,2.19375,2.192875,2.19225,2.191,2.189625,2.187625,2.187,2.61275,2.559,2.489375,2.4215,2.357,2.29475,2.23425,2.177,2.121125,2.0675,2.01625,1.966875,1.919125,1.873375,1.829875,1.786875,1.747125,1.708625,1.672375,1.6375,1.603875,1.57225,1.543,1.513875,1.48675,1.46225,1.43775,1.414875,1.393125,1.372875,1.353,1.334875,1.316875,1.30025,1.284125,1.26875,1.2535,1.239875,1.226125,1.21325,1.200625,1.189625,1.17775,1.1665,1.156,1.145625,1.136,1.127,1.1175,1.10925,1.101,1.09275,1.085375,1.078625,1.071125,1.064375,1.057875,1.051625,1.04575,1.040125,1.03475,1.029375,1.024375,1.02,1.01525,1.010875,1.006375,1.003,0.999375,0.995875,0.992625,0.989125,0.986375,0.98325,0.980375,0.978,0.975125,0.973,0.97075,0.96875,0.96625,0.964375,0.962125,0.961,0.959375,0.958,0.956875,0.954625,0.953625,0.952375,0.950875,0.9505,0.94925,0.948375,0.947625,0.947,0.945875,0.94525,0.944375,0.944625,0.943625,0.9435,0.94325,0.943,0.942875,0.9425,0.9425,0.9425,0.942875,0.94325,0.943375,0.94375,0.943875,0.94425,0.94475,0.9455,0.945875,0.9465,0.946875,0.947625,0.949,0.949375,0.949875,0.950625,0.9515
